TimeSeries ID,instance/cpu/utilization.gce_instance.ALIGN_MEAN.REDUCE_MEAN.resource.type="gce_instance" AND metric.type="compute.googleapis.com/instance/cpu/utilization".name:backup-mt-1.project_id:master-thesis-benchmark.zone:europe-west6-c,instance/cpu/utilization.gce_instance.ALIGN_MEAN.REDUCE_MEAN.resource.type="gce_instance" AND metric.type="compute.googleapis.com/instance/cpu/utilization".name:backup-mt-1-instance-0.project_id:master-thesis-benchmark.zone:europe-west6-c,instance/cpu/utilization.gce_instance.ALIGN_MEAN.REDUCE_MEAN.resource.type="gce_instance" AND metric.type="compute.googleapis.com/instance/cpu/utilization".name:backup-mt-1-instance-1.project_id:master-thesis-benchmark.zone:europe-west6-c,instance/cpu/utilization.gce_instance.ALIGN_MEAN.REDUCE_MEAN.resource.type="gce_instance" AND metric.type="compute.googleapis.com/instance/cpu/utilization".name:backup-mt-1-instance-2.project_id:master-thesis-benchmark.zone:europe-west6-c,instance/cpu/utilization.gce_instance.ALIGN_MEAN.REDUCE_MEAN.resource.type="gce_instance" AND metric.type="compute.googleapis.com/instance/cpu/utilization".name:test.project_id:master-thesis-benchmark.zone:us-central1-a
project_id,master-thesis-benchmark,master-thesis-benchmark,master-thesis-benchmark,master-thesis-benchmark,master-thesis-benchmark
zone,europe-west6-c,europe-west6-c,europe-west6-c,europe-west6-c,us-central1-a
system_labels.name,backup-mt-1,backup-mt-1-instance-0,backup-mt-1-instance-1,backup-mt-1-instance-2,test
Thu Jul 13 2023 17:50:00 GMT+0200 (Central European Summer Time),0.002548604513737397,0.5456917304103748,0.5365357700080494,0.5280691807691861,undefined
Thu Jul 13 2023 17:55:00 GMT+0200 (Central European Summer Time),0.0027467182484785255,0.5231690352970327,0.5412115339732069,0.5519085760662468,undefined
Thu Jul 13 2023 18:00:00 GMT+0200 (Central European Summer Time),0.002368832657527188,0.5281158147729972,0.5251139085034568,0.5262445002398454,undefined
Thu Jul 13 2023 18:05:00 GMT+0200 (Central European Summer Time),0.002987604740971316,0.5623852060853581,0.5584900868063657,0.5487682313729116,undefined
Thu Jul 13 2023 18:10:00 GMT+0200 (Central European Summer Time),0.002896446903860124,0.5417283918524725,0.5682731854598873,0.5239497947688021,undefined
Thu Jul 13 2023 18:15:00 GMT+0200 (Central European Summer Time),0.002832386702154205,0.5231307759942136,0.5400385773447245,0.5238844792941623,undefined
Thu Jul 13 2023 18:20:00 GMT+0200 (Central European Summer Time),0.0027375757880023837,0.5404060778538405,0.5354748179549642,0.5426723191359392,undefined
Thu Jul 13 2023 18:25:00 GMT+0200 (Central European Summer Time),0.0023825190185592267,0.5268050567389098,0.531555837662551,0.536249220004344,undefined
Thu Jul 13 2023 18:30:00 GMT+0200 (Central European Summer Time),0.0029384524979741396,0.5258334861195181,0.5468623523344771,0.5350436262011742,undefined
Thu Jul 13 2023 18:35:00 GMT+0200 (Central European Summer Time),0.003067058565836002,0.5685502061161969,0.5273579640508979,0.5549639466854569,undefined
Thu Jul 13 2023 18:40:00 GMT+0200 (Central European Summer Time),0.007446358792167302,0.544619503414724,0.5700637498178306,0.534732552170996,undefined
Thu Jul 13 2023 18:45:00 GMT+0200 (Central European Summer Time),0.003346932155382092,0.584084105395256,0.5356939195043136,0.527039844419002,undefined
Thu Jul 13 2023 18:50:00 GMT+0200 (Central European Summer Time),0.003791963669076115,0.5380672393545682,0.540643081360225,0.5278720798858558,undefined
Thu Jul 13 2023 18:55:00 GMT+0200 (Central European Summer Time),0.0026285325537325358,0.5264447345041845,0.5384914799031201,0.5362966313700599,undefined
Thu Jul 13 2023 19:00:00 GMT+0200 (Central European Summer Time),0.0029698588870511835,0.5791565082337669,0.5230576023692265,0.5330256320968328,undefined
Thu Jul 13 2023 19:05:00 GMT+0200 (Central European Summer Time),0.0028968615342273548,0.5274208782730178,0.5364408353057418,0.5282831661659293,undefined
Thu Jul 13 2023 19:10:00 GMT+0200 (Central European Summer Time),0.0025244642177040073,0.5496878144816826,0.5245507882258001,0.5206396582611099,undefined
Thu Jul 13 2023 19:15:00 GMT+0200 (Central European Summer Time),0.002821489380124452,0.5129250328503259,0.5228969629325729,0.5218894345896358,undefined
Thu Jul 13 2023 19:20:00 GMT+0200 (Central European Summer Time),0.003159544767446884,0.5578835197542018,0.5687158495338129,0.5460836322485799,undefined
Thu Jul 13 2023 19:25:00 GMT+0200 (Central European Summer Time),0.002648920213947955,0.5289313678134446,0.5332040812502479,0.5334093693424075,undefined
Thu Jul 13 2023 19:30:00 GMT+0200 (Central European Summer Time),0.0025682100211573316,0.5226414222995907,0.5060845233024155,0.553535842457204,undefined
Thu Jul 13 2023 19:35:00 GMT+0200 (Central European Summer Time),0.0032981680280227007,0.5328084068510119,0.5648751945142187,0.5544855037544039,undefined
Thu Jul 13 2023 19:40:00 GMT+0200 (Central European Summer Time),0.003043779935060229,0.5240255461162209,0.5679710969462273,0.5086147626816819,undefined
Thu Jul 13 2023 19:45:00 GMT+0200 (Central European Summer Time),0.005158257768365123,0.5341320660647276,0.5338049941336795,0.5383927561815653,undefined
Thu Jul 13 2023 19:50:00 GMT+0200 (Central European Summer Time),0.012898162555899642,0.5430510048329598,0.5281118524210857,0.5297952500111326,undefined
Thu Jul 13 2023 19:55:00 GMT+0200 (Central European Summer Time),0.0027610543667803238,0.5320495492629804,0.5303133102460318,0.5317807122560043,undefined
Thu Jul 13 2023 20:00:00 GMT+0200 (Central European Summer Time),0.002738051710872848,0.5354376106018511,0.5235787383124504,0.5317736598291958,undefined
Thu Jul 13 2023 20:05:00 GMT+0200 (Central European Summer Time),0.0032553604006079692,0.5642124439113831,0.5482398766633317,0.5235949562893074,undefined
Thu Jul 13 2023 20:10:00 GMT+0200 (Central European Summer Time),0.002350571180022598,0.5239724826785095,0.528070778438317,0.5313793448908836,undefined
Thu Jul 13 2023 20:15:00 GMT+0200 (Central European Summer Time),0.0029019247863986187,0.5287612242809943,0.5326837000669427,0.5388890425292387,undefined
Thu Jul 13 2023 20:20:00 GMT+0200 (Central European Summer Time),0.002982642926817789,0.5496184122548827,0.5350270092023128,0.5324953154241181,undefined
Thu Jul 13 2023 20:25:00 GMT+0200 (Central European Summer Time),0.003278574896988478,0.5606649348347855,0.5280575707273479,0.5453118613667417,undefined
Thu Jul 13 2023 20:30:00 GMT+0200 (Central European Summer Time),0.0028796160394237323,0.5345405881680684,0.5259290131025288,0.5371115061454474,undefined
Thu Jul 13 2023 20:35:00 GMT+0200 (Central European Summer Time),0.004800246555611618,0.5572554371496758,0.5291953783809731,0.534936592835147,undefined
Thu Jul 13 2023 20:40:00 GMT+0200 (Central European Summer Time),0.0031030891510545186,0.5285534111578212,0.5485842550364032,0.5227087316437004,undefined
Thu Jul 13 2023 20:45:00 GMT+0200 (Central European Summer Time),0.004007351689127366,0.5658078250446124,0.5301552754967997,0.586751186351806,undefined
Thu Jul 13 2023 20:50:00 GMT+0200 (Central European Summer Time),0.0025841302046562,0.5480229447957148,0.5476744099703985,0.5220579147452857,undefined
Thu Jul 13 2023 20:55:00 GMT+0200 (Central European Summer Time),0.002253060412616226,0.525530155820743,0.5213010010358994,0.5238328343684164,undefined
Thu Jul 13 2023 21:00:00 GMT+0200 (Central European Summer Time),0.004153376439477748,0.531936017349411,0.5233833828666441,0.5481505050031895,undefined
Thu Jul 13 2023 21:05:00 GMT+0200 (Central European Summer Time),0.004571063350282808,0.5578364691715494,0.575089325944573,0.5369613711381195,undefined
Thu Jul 13 2023 21:10:00 GMT+0200 (Central European Summer Time),0.0027281757997237336,0.5307692707769457,0.5555809317893969,0.5393746236826215,undefined
Thu Jul 13 2023 21:15:00 GMT+0200 (Central European Summer Time),0.006772477663389509,0.5691078961227807,0.5248346359600449,0.5339303804715262,undefined
Thu Jul 13 2023 21:20:00 GMT+0200 (Central European Summer Time),0.0024131232184087517,0.5350719138806259,0.5283467315172796,0.523161018124083,undefined
Thu Jul 13 2023 21:25:00 GMT+0200 (Central European Summer Time),0.006909203049120455,0.5250434227588994,0.5462912630678814,0.5246320325836132,undefined
Thu Jul 13 2023 21:30:00 GMT+0200 (Central European Summer Time),0.003385817402559041,0.5427539665298536,0.5291206838233726,0.5473021746815843,undefined
Thu Jul 13 2023 21:35:00 GMT+0200 (Central European Summer Time),0.0026921660819395283,0.5484656140196602,0.5270611300919943,0.5296605577052105,undefined
Thu Jul 13 2023 21:40:00 GMT+0200 (Central European Summer Time),0.0024643961706442502,0.5335649300538353,0.539735322966832,0.5270137676537948,undefined
Thu Jul 13 2023 21:45:00 GMT+0200 (Central European Summer Time),0.003537604877695533,0.5400613709334479,0.5509596264945866,0.558202160420915,undefined
Thu Jul 13 2023 21:50:00 GMT+0200 (Central European Summer Time),0.0029511863669752832,0.5543068312955923,0.5648292402180475,0.5489707939398553,undefined
Thu Jul 13 2023 21:55:00 GMT+0200 (Central European Summer Time),0.002784617864793593,0.5328546021961664,0.5198305346192502,0.5561209988976772,undefined
Thu Jul 13 2023 22:00:00 GMT+0200 (Central European Summer Time),0.0024458639032885307,0.5585093923464591,0.5206026492809663,0.534924927646886,undefined
Thu Jul 13 2023 22:05:00 GMT+0200 (Central European Summer Time),0.002939309340614879,0.527996875907896,0.5255284737645222,0.550725841163415,undefined
Thu Jul 13 2023 22:10:00 GMT+0200 (Central European Summer Time),0.002523350539601476,0.5264092119138999,0.5245677079862798,0.543107137477782,undefined
Thu Jul 13 2023 22:15:00 GMT+0200 (Central European Summer Time),0.002683663200650699,0.5176282211089953,0.5273883070718148,0.5284462793181592,undefined
Thu Jul 13 2023 22:20:00 GMT+0200 (Central European Summer Time),0.0037875231360673446,0.5501221395701094,0.5568671258664593,0.5494125873933566,undefined
Thu Jul 13 2023 22:25:00 GMT+0200 (Central European Summer Time),0.003152501423674039,0.519358773114412,0.547947672217512,0.5400696312417372,undefined
Thu Jul 13 2023 22:30:00 GMT+0200 (Central European Summer Time),0.0033651554459902394,0.5336900798254162,0.5408761037905545,0.5259762964464607,undefined
Thu Jul 13 2023 22:35:00 GMT+0200 (Central European Summer Time),0.006571715117409743,0.5265116196311524,0.5316445382582605,0.5591849339461866,undefined
Thu Jul 13 2023 22:40:00 GMT+0200 (Central European Summer Time),0.002275536899681659,0.5124437387793538,0.525852719653485,0.5298705730834141,undefined
Thu Jul 13 2023 22:45:00 GMT+0200 (Central European Summer Time),0.0027486414103987046,0.524405744731921,0.5462020233889537,0.551386509724398,undefined
Thu Jul 13 2023 22:50:00 GMT+0200 (Central European Summer Time),0.0030558813947603384,0.5511511112521111,0.5277522258001166,0.5384961632411189,undefined
Thu Jul 13 2023 22:55:00 GMT+0200 (Central European Summer Time),0.005465864765571192,0.5403836188588078,0.541265721879754,0.5081657886003086,undefined
Thu Jul 13 2023 23:00:00 GMT+0200 (Central European Summer Time),0.002960357236825075,0.5524233214633811,0.5765363202451166,0.5289240806391657,undefined
Thu Jul 13 2023 23:05:00 GMT+0200 (Central European Summer Time),0.005858920549208051,0.5694512204006605,0.5275520502901054,0.53992409266774,undefined
Thu Jul 13 2023 23:10:00 GMT+0200 (Central European Summer Time),0.0027859825901759903,0.5418157505285247,0.5214962537722507,0.543257603229722,undefined
Thu Jul 13 2023 23:15:00 GMT+0200 (Central European Summer Time),0.0023720589814911364,0.5454919294232968,0.5225995980115355,0.5226816075472259,undefined
Thu Jul 13 2023 23:20:00 GMT+0200 (Central European Summer Time),0.0027104913994965806,0.5314643898014038,0.5242503350467207,0.5350466844256152,undefined
Thu Jul 13 2023 23:25:00 GMT+0200 (Central European Summer Time),0.0027898012603600362,0.5529633534225772,0.531416165339518,0.5354645903707812,undefined
Thu Jul 13 2023 23:30:00 GMT+0200 (Central European Summer Time),0.0029478000144141938,0.5411832743029905,0.548973885437493,0.5438067847549488,undefined
Thu Jul 13 2023 23:35:00 GMT+0200 (Central European Summer Time),0.0037727538502470752,0.5586373425624334,0.5405023167650507,0.5645597926085854,undefined
Thu Jul 13 2023 23:40:00 GMT+0200 (Central European Summer Time),0.005324828447349621,0.5493160166176192,0.5263849961350691,0.5512404768028742,undefined
Thu Jul 13 2023 23:45:00 GMT+0200 (Central European Summer Time),0.0038574199132259913,0.5427006545128824,0.5251552518739482,0.5497549742323948,undefined
Thu Jul 13 2023 23:50:00 GMT+0200 (Central European Summer Time),0.002993755901685896,0.5347987030409664,0.5309453570007462,0.5304267651306873,undefined
Thu Jul 13 2023 23:55:00 GMT+0200 (Central European Summer Time),0.003287750676778766,0.5145906116428766,0.5646128692977557,0.54265706181337,undefined
Fri Jul 14 2023 00:00:00 GMT+0200 (Central European Summer Time),0.0028273804028200776,0.5337318514688134,0.559779153859757,0.5298731189078534,undefined
Fri Jul 14 2023 00:05:00 GMT+0200 (Central European Summer Time),0.00303740379089201,0.56997892847794,0.532834310776525,0.5167722539927733,undefined
Fri Jul 14 2023 00:10:00 GMT+0200 (Central European Summer Time),0.0024916919427778335,0.5291342097900149,0.5245846829967922,0.5161180446544797,undefined
Fri Jul 14 2023 00:15:00 GMT+0200 (Central European Summer Time),0.0024461768543521125,0.5263776304393347,0.5316740972510889,0.5421481600621579,undefined
Fri Jul 14 2023 00:20:00 GMT+0200 (Central European Summer Time),0.003061915939088067,0.5782340277280309,0.5225597618003667,0.5434709367786612,undefined
Fri Jul 14 2023 00:25:00 GMT+0200 (Central European Summer Time),0.0025025508597567143,0.49731971351546234,0.5553418591598166,0.5527306461979363,undefined
Fri Jul 14 2023 00:30:00 GMT+0200 (Central European Summer Time),0.0024954288463019717,0.5023920358179991,0.5234575661685085,0.5280385161971692,undefined
Fri Jul 14 2023 00:35:00 GMT+0200 (Central European Summer Time),0.003266560295196541,0.5217711674738773,0.5238444089276891,0.5510779586763238,undefined
Fri Jul 14 2023 00:40:00 GMT+0200 (Central European Summer Time),0.0027208373776375088,0.5299905111759532,0.5403414132993203,0.5194008028971924,undefined
Fri Jul 14 2023 00:45:00 GMT+0200 (Central European Summer Time),0.0031780052095018614,0.5337150000094941,0.5343066778049493,0.555133519731656,undefined
Fri Jul 14 2023 00:50:00 GMT+0200 (Central European Summer Time),0.002942399536256441,0.5500175860984988,0.5670970576813852,0.5185010150330103,undefined
Fri Jul 14 2023 00:55:00 GMT+0200 (Central European Summer Time),0.002602490008393943,0.5340971305072889,0.5234415210183458,0.5370340524636654,undefined
Fri Jul 14 2023 01:00:00 GMT+0200 (Central European Summer Time),0.0028478838130558868,0.573442928778386,0.5195841767388629,0.5325046699084245,undefined
Fri Jul 14 2023 01:05:00 GMT+0200 (Central European Summer Time),0.00234555592909904,0.5435374831945228,0.5243776398208381,0.5256720076913673,undefined
Fri Jul 14 2023 01:10:00 GMT+0200 (Central European Summer Time),0.0029166153438533607,0.5724973188083096,0.5466494271966804,0.5462079093829864,undefined
Fri Jul 14 2023 01:15:00 GMT+0200 (Central European Summer Time),0.002777482138162668,0.5440597580519291,0.5295658140601882,0.5223192791163457,undefined
Fri Jul 14 2023 01:20:00 GMT+0200 (Central European Summer Time),0.003392444502314902,0.559079007817733,0.5449055322391116,0.5424405340029625,undefined
Fri Jul 14 2023 01:25:00 GMT+0200 (Central European Summer Time),0.0025830914488415143,0.5443781852301617,0.5288565299290349,0.5528763307346769,undefined
Fri Jul 14 2023 01:30:00 GMT+0200 (Central European Summer Time),0.0025337204219764925,0.5154250009541284,0.5437082118749579,0.5344537050956084,undefined
Fri Jul 14 2023 01:35:00 GMT+0200 (Central European Summer Time),0.0032076894625909817,0.5491134087237878,0.5318393043185157,0.5285145997378277,undefined
Fri Jul 14 2023 01:40:00 GMT+0200 (Central European Summer Time),0.006222763872134844,0.5236066566578907,0.5325108433354762,0.5310107230949992,undefined
Fri Jul 14 2023 01:45:00 GMT+0200 (Central European Summer Time),0.0033686877429317972,0.5472729079283212,0.5320878673863868,0.5360235239627945,undefined
Fri Jul 14 2023 01:50:00 GMT+0200 (Central European Summer Time),0.0029395224002776864,0.5304525548793511,0.5280578418929751,0.5276201458738069,undefined
Fri Jul 14 2023 01:55:00 GMT+0200 (Central European Summer Time),0.0024622065142102653,0.5241631061767112,0.5316692369756735,0.5181961976387537,undefined
Fri Jul 14 2023 02:00:00 GMT+0200 (Central European Summer Time),0.0032064926490420476,0.5327406633059825,0.5679883392623257,0.5435321803085389,undefined
Fri Jul 14 2023 02:05:00 GMT+0200 (Central European Summer Time),0.004628926169849971,0.5403263750349288,0.5317025290952007,0.527818862725641,undefined
Fri Jul 14 2023 02:10:00 GMT+0200 (Central European Summer Time),0.002596904582545297,0.5188577760023085,0.527320948629349,0.525455592401995,undefined
Fri Jul 14 2023 02:15:00 GMT+0200 (Central European Summer Time),0.0028168725471671976,0.5445092890397548,0.5269432321816081,0.5268682199860147,undefined
Fri Jul 14 2023 02:20:00 GMT+0200 (Central European Summer Time),0.0034442434174525257,0.5376881426141578,0.5504693563400844,0.5266869695549151,undefined
Fri Jul 14 2023 02:25:00 GMT+0200 (Central European Summer Time),0.002301578938634824,0.5347755065046658,0.5251226660865844,0.5221714157462702,undefined
Fri Jul 14 2023 02:30:00 GMT+0200 (Central European Summer Time),0.002874453985750733,0.5409895868962729,0.5394880166901082,0.5346250085445353,undefined
Fri Jul 14 2023 02:35:00 GMT+0200 (Central European Summer Time),0.003646293444486825,0.5318084671079608,0.5418455573384806,0.5563253721787381,undefined
Fri Jul 14 2023 02:40:00 GMT+0200 (Central European Summer Time),0.006682139879979634,0.5272287816392296,0.5201510664718322,0.5262450167036634,undefined
Fri Jul 14 2023 02:45:00 GMT+0200 (Central European Summer Time),0.002308383767303894,0.5275351737224748,0.5343191879806788,0.49575156570344314,undefined
Fri Jul 14 2023 02:50:00 GMT+0200 (Central European Summer Time),0.0030159673208800084,0.5438192167899009,0.5287231473400122,0.5299416658386085,undefined
Fri Jul 14 2023 02:55:00 GMT+0200 (Central European Summer Time),0.0025240924178918556,0.522930463670394,0.5236645400601264,0.5282193505743635,undefined
Fri Jul 14 2023 03:00:00 GMT+0200 (Central European Summer Time),0.003589716150387782,0.5627095780279584,0.5527661852654515,0.552229193544966,undefined
Fri Jul 14 2023 03:05:00 GMT+0200 (Central European Summer Time),0.003155195827933615,0.5312548480896899,0.5674396163458005,0.5271933913659692,undefined
Fri Jul 14 2023 03:10:00 GMT+0200 (Central European Summer Time),0.002643783311317141,0.5206627647226559,0.5435994333005996,0.5362210675130579,undefined
Fri Jul 14 2023 03:15:00 GMT+0200 (Central European Summer Time),0.0028881540141537697,0.5265212279232704,0.5565428688671575,0.5253490507494037,undefined
Fri Jul 14 2023 03:20:00 GMT+0200 (Central European Summer Time),0.002589464056054567,0.5459712301925174,0.5158494375689284,0.5515876592507993,undefined
Fri Jul 14 2023 03:25:00 GMT+0200 (Central European Summer Time),0.002794708421221609,0.5330706605463152,0.5258745005740881,0.5496562101340775,undefined
Fri Jul 14 2023 03:30:00 GMT+0200 (Central European Summer Time),0.002499374810058725,0.5361841950926949,0.5277968599538629,0.5291053303728404,undefined
Fri Jul 14 2023 03:35:00 GMT+0200 (Central European Summer Time),0.002983311288844561,0.5514648028359806,0.5347791408187186,0.523990605129317,undefined
Fri Jul 14 2023 03:40:00 GMT+0200 (Central European Summer Time),0.003010813344468867,0.5388057900601415,0.5482594985035151,0.5294096887571504,undefined
Fri Jul 14 2023 03:45:00 GMT+0200 (Central European Summer Time),0.0033391015873803554,0.5243690794275608,0.5458950195718595,0.5344758739579023,undefined
Fri Jul 14 2023 03:50:00 GMT+0200 (Central European Summer Time),0.0036594068564863844,0.5770841012265979,0.5506243415321417,0.5392938029649182,undefined
Fri Jul 14 2023 03:55:00 GMT+0200 (Central European Summer Time),0.0026361201788434605,0.5503202261699578,0.525205344119604,0.5257603947133853,undefined
Fri Jul 14 2023 04:00:00 GMT+0200 (Central European Summer Time),0.002739267729378601,0.5260341509906479,0.5334271794923795,0.5324794861194095,undefined
Fri Jul 14 2023 04:05:00 GMT+0200 (Central European Summer Time),0.002639624150151576,0.5256895668826957,0.5585031056132478,0.5296562630131181,undefined
Fri Jul 14 2023 04:10:00 GMT+0200 (Central European Summer Time),0.0029383722796592336,0.533275218977748,0.5748701169342774,0.5224264881240863,undefined
Fri Jul 14 2023 04:15:00 GMT+0200 (Central European Summer Time),0.0037525465597627776,0.5510437000910556,0.4790813733480658,0.5308354267728767,undefined
Fri Jul 14 2023 04:20:00 GMT+0200 (Central European Summer Time),0.002971867878068224,0.5360032123412142,0.0007871390002643846,0.5419335710044834,undefined
Fri Jul 14 2023 04:25:00 GMT+0200 (Central European Summer Time),0.0031501706043673035,0.5688409553380915,0.0006917691797328491,0.5310347803999805,undefined
Fri Jul 14 2023 04:30:00 GMT+0200 (Central European Summer Time),0.0024515336903368733,0.5366672452893302,0.0006201033149166809,0.5355177832992437,undefined
Fri Jul 14 2023 04:35:00 GMT+0200 (Central European Summer Time),0.002995918456338889,0.538792716742464,0.0007455264505309364,0.5431115833989073,undefined
Fri Jul 14 2023 04:40:00 GMT+0200 (Central European Summer Time),0.002794744612404732,0.5281176353464252,0.0008064469652405629,0.5361536221374505,undefined
Fri Jul 14 2023 04:45:00 GMT+0200 (Central European Summer Time),0.002770738133464572,0.5288550600016606,0.000697778601703855,0.536123796281172,undefined
Fri Jul 14 2023 04:50:00 GMT+0200 (Central European Summer Time),0.0027184520481205255,0.535695714988251,0.0007503750445903279,0.5217439205373618,undefined
Fri Jul 14 2023 04:55:00 GMT+0200 (Central European Summer Time),0.003237123418451422,0.5369619718807129,0.0007912593143313037,0.49240885893455316,undefined
Fri Jul 14 2023 05:00:00 GMT+0200 (Central European Summer Time),0.0025929856654056493,0.5475260459784477,0.002621759520989144,0.0016617483687878121,undefined
Fri Jul 14 2023 05:05:00 GMT+0200 (Central European Summer Time),0.0027985637061798724,0.5379678489722817,0.0006961865850219813,0.0007913336508984988,undefined
Fri Jul 14 2023 05:10:00 GMT+0200 (Central European Summer Time),0.0024953866487400474,0.5404931494771639,0.0007836159774160477,0.0006854777804498251,undefined
Fri Jul 14 2023 05:15:00 GMT+0200 (Central European Summer Time),0.00283135751831954,0.5679992511490612,0.0026655847396856794,0.000830657980016743,undefined
Fri Jul 14 2023 05:20:00 GMT+0200 (Central European Summer Time),0.002971202567878208,0.5665790903715242,0.0006709256515023299,0.0007589686080852213,undefined
Fri Jul 14 2023 05:25:00 GMT+0200 (Central European Summer Time),0.0027920246295919547,undefined,0.0007270610778747748,0.0007910415367223322,undefined
Fri Jul 14 2023 05:30:00 GMT+0200 (Central European Summer Time),0.002270517769857179,undefined,undefined,undefined,undefined
Fri Jul 14 2023 05:35:00 GMT+0200 (Central European Summer Time),0.0018070279763711973,undefined,undefined,undefined,undefined
Fri Jul 14 2023 05:40:00 GMT+0200 (Central European Summer Time),0.0013890627115839985,undefined,undefined,undefined,undefined
Fri Jul 14 2023 05:45:00 GMT+0200 (Central European Summer Time),0.0015259762669575139,undefined,undefined,undefined,undefined
Fri Jul 14 2023 05:50:00 GMT+0200 (Central European Summer Time),0.0015332637974067136,undefined,undefined,undefined,undefined
Fri Jul 14 2023 05:55:00 GMT+0200 (Central European Summer Time),0.0014701825512656796,undefined,undefined,undefined,undefined
Fri Jul 14 2023 06:00:00 GMT+0200 (Central European Summer Time),0.005183390662150487,undefined,undefined,undefined,undefined
Fri Jul 14 2023 06:05:00 GMT+0200 (Central European Summer Time),0.0016395181795724055,undefined,undefined,undefined,undefined
Fri Jul 14 2023 06:10:00 GMT+0200 (Central European Summer Time),0.0014067899843636649,undefined,undefined,undefined,undefined
Fri Jul 14 2023 06:15:00 GMT+0200 (Central European Summer Time),0.001366695458009417,undefined,undefined,undefined,undefined
Fri Jul 14 2023 06:20:00 GMT+0200 (Central European Summer Time),0.0014644192203801746,undefined,undefined,undefined,undefined
Fri Jul 14 2023 06:25:00 GMT+0200 (Central European Summer Time),0.0014496370906848216,undefined,undefined,undefined,undefined
Fri Jul 14 2023 06:30:00 GMT+0200 (Central European Summer Time),0.0013215166915324515,undefined,undefined,undefined,undefined
Fri Jul 14 2023 06:35:00 GMT+0200 (Central European Summer Time),0.0012800888575808737,undefined,undefined,undefined,undefined
Fri Jul 14 2023 06:40:00 GMT+0200 (Central European Summer Time),0.0014738889084795423,undefined,undefined,undefined,undefined
Fri Jul 14 2023 06:45:00 GMT+0200 (Central European Summer Time),0.001299501456833241,undefined,undefined,undefined,undefined
Fri Jul 14 2023 06:50:00 GMT+0200 (Central European Summer Time),0.001379580086140777,undefined,undefined,undefined,undefined
Fri Jul 14 2023 06:55:00 GMT+0200 (Central European Summer Time),0.0015715096186643984,undefined,undefined,undefined,undefined
Fri Jul 14 2023 07:00:00 GMT+0200 (Central European Summer Time),0.0014904069744807204,undefined,undefined,undefined,undefined
Fri Jul 14 2023 07:05:00 GMT+0200 (Central European Summer Time),0.0012752021777790406,undefined,undefined,undefined,undefined
Fri Jul 14 2023 07:10:00 GMT+0200 (Central European Summer Time),0.001488644220792897,undefined,undefined,undefined,undefined
Fri Jul 14 2023 07:15:00 GMT+0200 (Central European Summer Time),0.0011966286318329366,undefined,undefined,undefined,undefined
Fri Jul 14 2023 07:20:00 GMT+0200 (Central European Summer Time),0.0015400614947884603,undefined,undefined,undefined,undefined
Fri Jul 14 2023 07:25:00 GMT+0200 (Central European Summer Time),0.001404547828306022,undefined,undefined,undefined,undefined
Fri Jul 14 2023 07:30:00 GMT+0200 (Central European Summer Time),0.0013946297582757932,undefined,undefined,undefined,undefined
Fri Jul 14 2023 07:35:00 GMT+0200 (Central European Summer Time),0.0013485128242549155,undefined,undefined,undefined,undefined
Fri Jul 14 2023 07:40:00 GMT+0200 (Central European Summer Time),0.0034913497377146996,undefined,undefined,undefined,undefined
Fri Jul 14 2023 07:45:00 GMT+0200 (Central European Summer Time),0.0032396497452161083,undefined,undefined,undefined,undefined
Fri Jul 14 2023 07:50:00 GMT+0200 (Central European Summer Time),0.0013281721498757787,undefined,undefined,undefined,undefined
Fri Jul 14 2023 07:55:00 GMT+0200 (Central European Summer Time),0.00282001164987984,undefined,undefined,undefined,undefined
Fri Jul 14 2023 08:00:00 GMT+0200 (Central European Summer Time),0.006246622306140732,undefined,undefined,undefined,undefined
Fri Jul 14 2023 08:05:00 GMT+0200 (Central European Summer Time),0.0012482072260930485,undefined,undefined,undefined,undefined
Fri Jul 14 2023 08:10:00 GMT+0200 (Central European Summer Time),0.0014487344994874244,undefined,undefined,undefined,undefined
Fri Jul 14 2023 08:15:00 GMT+0200 (Central European Summer Time),0.0012898156437646927,undefined,undefined,undefined,undefined
Fri Jul 14 2023 08:20:00 GMT+0200 (Central European Summer Time),0.0016153074775714534,undefined,undefined,undefined,undefined
Fri Jul 14 2023 08:25:00 GMT+0200 (Central European Summer Time),0.0012411702940031927,undefined,undefined,undefined,undefined
Fri Jul 14 2023 08:30:00 GMT+0200 (Central European Summer Time),0.0014335335474000507,undefined,undefined,undefined,undefined
Fri Jul 14 2023 08:35:00 GMT+0200 (Central European Summer Time),0.001437082583367252,undefined,undefined,undefined,undefined
Fri Jul 14 2023 08:40:00 GMT+0200 (Central European Summer Time),0.0013021129354486524,undefined,undefined,undefined,undefined
Fri Jul 14 2023 08:45:00 GMT+0200 (Central European Summer Time),0.0012716026223218552,undefined,undefined,undefined,undefined
Fri Jul 14 2023 08:50:00 GMT+0200 (Central European Summer Time),0.0015512350014644956,undefined,undefined,undefined,undefined
Fri Jul 14 2023 08:55:00 GMT+0200 (Central European Summer Time),0.0025211935972068505,undefined,undefined,undefined,undefined
Fri Jul 14 2023 09:00:00 GMT+0200 (Central European Summer Time),0.0065967983940148165,undefined,undefined,undefined,undefined
Fri Jul 14 2023 09:05:00 GMT+0200 (Central European Summer Time),0.0016321873798915477,undefined,undefined,undefined,undefined
